station,date,ind,maxtp,ind,mintp,igmin,gmin,ind,rain,cbl,wdsp,ind,hm,ind,ddhm,ind,hg,sun,dos,soil,pe,evap,smd_wd,smd_md,smd_pd
Cork,28-Jan-00,0,10.6,0,4.8,1,-4,0,1.4,994.1,14.7,0,24,0,220,0,35,0,0,5.55,0.7,1,5,5,-1.1
Cork,29-Jan-00,0,12.5,0,9.5,0,7.6,2,0,987.6,19.2,0,29,0,260,0,42,1.4,0,7.85,1.1,1.4,6,6,0
Cork,30-Jan-00,0,11.8,0,9.8,0,7.7,0,0.7,994.8,17.9,0,23,0,240,0,35,0.1,0,8.225,1,1.3,6.2,6.2,0.3
Cork,31-Jan-00,0,10.6,0,8.9,0,9.1,0,0.1,996.7,16.2,0,22,0,210,0,30,0.2,0,8.55,0.6,0.8,6.6,6.6,0.8
Cork,01-Feb-00,0,10.9,0,4.6,0,8.2,0,6,993.7,12.4,0,21,0,210,0,30,0,0,8.05,0.5,0.7,1.1,1.1,-4.7
Cork,02-Feb-00,0,9.7,0,4.3,0,0.4,3,0,1005.2,8.1,0,19,0,280,0,24,3.5,0,6.1,0.8,1,1.9,1.9,-3.7
Cork,03-Feb-00,0,9.9,0,5.5,0,3.5,0,3.2,1010.3,10.2,0,17,0,200,0,25,0,0,7.1,0.4,0.6,0,-0.9,-6.3
Cork,04-Feb-00,0,10.5,0,8.3,0,9.1,0,1.3,1006.8,14.5,0,19,0,200,0,27,0,0,8.675,0.3,0.5,0,-1,-7
Cork,05-Feb-00,0,10.5,0,6.9,0,7.3,0,5.2,1000.6,12.9,0,19,0,210,0,31,0,0,8.3,0.3,0.5,0,-4.9,-10
Cork,06-Feb-00,0,9.8,0,4.2,0,3.4,0,2.6,990.8,15.2,0,28,0,200,0,41,1.4,0,7.375,0.6,0.9,0,-2,-10
Cork,07-Feb-00,0,11,0,4.2,0,0.5,0,5.8,986.9,15.5,0,29,0,220,0,43,1.1,0,6.7,0.8,1.1,0,-5,-10
Cork,08-Feb-00,0,11.8,0,4,0,2.5,0,4.5,988.2,20.3,0,34,0,270,0,50,6.6,0,6.55,1,1.5,0,-3.5,-10
Cork,09-Feb-00,0,10.4,0,4.8,0,0.4,0,3.4,992.2,17.9,0,31,0,200,0,48,1.2,0,6.1,1.2,1.7,0,-2.2,-10
Cork,10-Feb-00,0,10.1,0,2.1,1,-0.2,0,9.6,992.4,14.3,0,31,0,200,0,45,7.7,0,6.15,0.7,1.1,0,-8.9,-10
Cork,11-Feb-00,0,10.3,0,3.7,0,0.5,0,5.3,999,15.7,0,31,0,210,0,47,3.9,0,5.975,0.8,1.2,0,-4.5,-10
Cork,12-Feb-00,0,8.6,0,3.1,0,0,0,3.1,995.2,13.3,0,25,0,260,0,38,5.4,0,5.9,1,1.3,0,-2.1,-10
Cork,13-Feb-00,0,8.6,0,3.1,1,-2.2,0,0.1,1000.2,4.1,0,13,0,160,0,18,1.9,0,5.3,0.6,0.9,0.5,0.5,-9
Cork,14-Feb-00,0,12.3,0,3.5,1,-0.2,0,5.4,997.9,11.5,0,18,0,300,0,28,4.1,0,7.425,0.6,1,0,-4.3,-10
Cork,15-Feb-00,0,6.5,0,0.3,1,-1.1,0,4.9,994.6,11.9,0,26,0,280,0,42,2.1,0,4.925,0.6,0.9,0,-4.3,-10
Cork,16-Feb-00,0,6.6,0,0,1,-1.5,0,4.5,990.2,12.4,0,29,0,300,0,43,5.1,2,3.925,0.8,1.1,0,-3.7,-10
Cork,17-Feb-00,0,12.7,0,4.5,1,-0.4,0,1,991.8,10,0,20,0,280,0,30,0.4,0,6.3,0.9,1.1,0,-0.1,-9.6
Cork,18-Feb-00,0,9.1,0,6.5,0,4,0,0.1,989.5,17.4,0,26,0,290,0,38,6,0,6.375,1.5,2.1,1.4,1.4,-7.8
Cork,19-Feb-00,0,9.4,0,3,0,0.6,3,0,999.5,7.5,0,17,0,270,0,25,9.4,0,6.275,1,1.3,2.3,2.3,-6.4
Cork,20-Feb-00,0,9.2,0,3.5,1,-2.5,0,8.9,1003.2,10.9,0,20,0,210,0,31,0,0,6.075,0.5,0.7,0,-6.1,-10
Cork,21-Feb-00,0,8,0,1.5,1,-3,0,0.4,1004.7,7.3,0,17,0,160,0,27,5.3,0,4.95,1,1.3,0.6,0.6,-8.9
Cork,22-Feb-00,0,12.2,0,5.4,0,1.6,0,7.3,997.6,8.8,0,17,0,160,0,28,4.2,0,7.35,0.9,1.3,0,-5.8,-10
Cork,23-Feb-00,0,12.5,0,5.3,0,4,0,0.5,998.5,10.9,0,19,0,230,0,28,0,0,8.475,0.7,1,0.2,0.2,-9.3
Cork,24-Feb-00,0,7.7,0,1.9,1,-0.7,0,3.2,1001.4,5.8,0,11,0,320,0,16,0,0,6.275,0.6,0.8,0,-2.4,-10
Cork,25-Feb-00,0,9.2,0,1.5,1,-3.6,0,0.4,1007,6.4,0,15,0,210,0,21,5.6,0,5.175,0.9,1.3,0.5,0.5,-9
Cork,26-Feb-00,0,10.6,0,3,1,-1.1,0,4.9,999,15,0,26,0,200,0,38,0,0,6.675,0.6,0.9,0,-3.8,-10
Cork,27-Feb-00,0,10.2,0,3.1,0,8.6,0,12.3,987.1,15.3,0,29,0,200,0,48,0,0,8,0.5,0.8,0,-10,-10
Cork,28-Feb-00,0,8.5,0,2,1,-0.6,0,4.8,985.8,12.7,0,20,0,250,0,30,6.8,0,5.95,0.9,1.4,0,-3.9,-10
Cork,29-Feb-00,0,9.4,0,4.7,0,2.8,0,3.3,981.5,11.2,0,19,0,280,0,29,3.9,0,7.1,1,1.5,0,-2.3,-10
Cork,01-Mar-00,0,9.3,0,3,0,0.5,2,0,996.2,10.8,0,20,0,320,0,33,8.5,0,5.875,1.5,2.1,1.5,1.5,-8
Cork,02-Mar-00,0,11.6,0,4.5,1,-0.5,0,0.9,994.2,16.2,0,22,0,240,0,35,0.1,0,6.975,0.9,1.3,1.5,1.5,-7.6
Cork,03-Mar-00,0,11.1,0,2.1,0,1.4,0,5.3,995.3,13.2,0,24,0,240,0,38,9,0,7.625,1.1,1.7,0,-2.8,-10
Cork,04-Mar-00,0,8.7,0,0.4,1,-5.2,3,0,1009.8,4.8,0,10,0,220,0,15,7.7,0,4.65,1.2,1.7,1.2,1.2,-8.3
Cork,05-Mar-00,0,8.9,0,1.8,1,-4.1,0,0.4,1009.7,7.1,0,15,0,200,0,23,0.5,0,4.875,0.7,1,1.4,1.4,-7.6
Cork,06-Mar-00,0,13.8,0,8.1,0,5.3,0,0.2,1005.2,10,0,16,0,240,0,22,3,0,8.7,1,1.5,2.2,2.2,-6.4
Cork,07-Mar-00,0,12.7,0,9.8,0,8.2,0,0.3,1003,14.2,0,22,0,230,0,32,0,0,9.5,0.8,1.1,2.7,2.7,-5.7
Cork,08-Mar-00,0,15.7,0,10.3,0,8.8,0,0.5,1004.4,16.2,0,24,0,240,0,35,3.9,0,10.75,1.3,1.8,3.4,3.4,-4.6
Cork,09-Mar-00,0,13.8,0,7.5,0,8.6,3,0,1009.6,9.1,0,18,0,250,0,26,0.7,0,10.4,0.9,1.2,4.3,4.3,-3.5
Cork,10-Mar-00,0,14.4,0,5.4,1,-0.7,2,0,1009.2,7.9,0,17,0,230,0,22,9,0,9.35,1.5,2.2,5.7,5.7,-1.8
Cork,11-Mar-00,0,10.9,0,4.9,0,5,3,0,1006.8,8,0,15,0,330,0,24,3.7,0,9.6,0.8,1.3,6.5,6.5,-0.9
Cork,12-Mar-00,0,14.2,0,3.9,0,0,2,0,1008.3,4.2,0,9,0,270,0,12,4.8,0,9.275,1.1,1.5,7.5,7.5,0.2
Cork,13-Mar-00,0,15,0,7.7,0,5.2,2,0,1009.1,5.5,0,12,0,270,0,18,0.1,0,9.725,1.3,1.7,8.8,8.8,1.5
Cork,14-Mar-00,0,10.5,0,4.4,0,4.3,2,0,1012,10.7,0,21,0,320,0,31,2.6,0,8.9,1.2,1.8,9.9,9.9,2.7
Cork,15-Mar-00,0,9.1,0,3.5,1,-0.9,3,0,1017.9,4.6,0,8,0,320,0,12,1,0,7.3,0.9,1.3,10.7,10.7,3.7
Cork,16-Mar-00,0,11.2,0,6.5,0,5,0,0,1017.3,2.3,0,6,0,310,0,10,0,0,8.65,0.9,1.2,11.5,11.5,4.5
Cork,17-Mar-00,0,10.2,0,7,0,6.5,2,0,1017.5,3.1,0,7,0,280,0,10,0,0,8.85,0.9,1.2,12.3,12.3,5.4
Cork,18-Mar-00,0,11.2,0,7.4,0,6.7,3,0,1019.1,3.6,0,8,0,340,0,10,1,0,9.325,1.1,1.4,13.2,13.2,6.5
Cork,19-Mar-00,0,14,0,7.7,0,4.5,2,0,1017.7,4,0,8,0,10,0,11,2.9,0,10.65,1.5,2.1,14.6,14.6,8
Cork,20-Mar-00,0,11.6,0,5.7,0,3,3,0,1011.2,4,0,8,0,320,0,10,0,0,9.25,1.1,1.5,15.5,15.5,9.1
Cork,21-Mar-00,0,9.4,0,6.9,0,6,3,0,1002.8,2.3,0,7,0,90,0,10,0,0,9.05,1,1.4,16.3,16.3,10.1
Cork,22-Mar-00,0,11.9,0,4.4,1,-1,3,0,995.5,3.6,0,7,0,70,0,14,8.8,0,9.175,1.5,2.1,17.6,17.6,11.6
Cork,23-Mar-00,0,10.6,0,4.1,0,1.7,0,6,985.5,8.3,0,17,0,200,0,24,0.6,0,8.325,0.9,1.3,12.4,12.4,6.4
Cork,24-Mar-00,0,8.8,0,2.4,0,0.2,0,3.2,981.6,8.5,0,17,0,250,0,27,7.1,0,7.75,1.3,2,10.3,10.3,4.5
Cork,25-Mar-00,0,8.5,0,0.7,1,-3.4,0,2.8,987.4,8.7,0,19,0,290,0,27,7.6,0,6.875,1.4,2.2,8.8,8.8,3.1
Cork,26-Mar-00,0,11,0,4.7,0,0.1,0,0.3,993.5,15.2,0,23,0,320,0,35,9.4,0,7.625,2.1,3.5,10.5,10.5,5
Cork,27-Mar-00,0,12,0,1.7,1,-1.2,3,0,1001.8,8.5,0,15,0,30,0,21,9.8,0,7.975,2,3,12.3,12.3,7
Cork,28-Mar-00,0,9.3,0,2.9,1,-2.7,3,0,1006.3,7.5,0,12,0,60,0,20,4.5,0,7.625,1.7,2.5,13.9,13.9,8.8
Cork,29-Mar-00,0,10.5,0,1,1,-3.9,3,0,1003.5,7.1,0,13,0,20,0,21,7.7,0,7.525,1.7,2.5,15.4,15.4,10.5
Cork,30-Mar-00,0,11,0,0.7,1,-2,3,0,997.8,4.8,0,9,0,320,0,14,8.3,0,8.025,1.7,2.5,16.9,16.9,12.2
Cork,31-Mar-00,0,9,0,4.8,1,-2,0,0.3,987,3,0,8,0,190,0,11,0,0,8.475,0.9,1.2,17.3,17.3,12.8
Cork,01-Apr-00,0,10.9,0,5.8,0,5,0,4.7,977.4,4,0,11,0,180,0,16,6.2,0,9.925,1.6,2.2,14,14,9.7
Cork,02-Apr-00,0,9.4,1,-0.4,1,-1.4,0,0.1,977.3,10,0,20,0,360,0,29,2.1,0,7.8,1.1,1.7,14.8,14.8,10.7
Cork,03-Apr-00,0,7.2,0,0.3,0,1.8,2,0,982.2,22,0,31,0,100,0,45,8.4,0,7.15,2.2,4,16.7,16.7,12.9
Cork,04-Apr-00,0,7.7,1,-1.8,1,-4.8,3,0,991.4,10.2,0,19,0,350,0,26,11.9,0,6.45,2.5,3.8,18.9,18.9,15.3
Cork,05-Apr-00,0,8.3,1,-0.7,1,-6.7,0,0,1000.8,7.1,0,14,0,130,0,20,8.3,0,6.175,2,2.9,20.5,20.5,17.2
Cork,06-Apr-00,0,10.7,0,3.2,1,-2.5,0,0,1008.1,10.2,0,18,0,130,0,26,7.4,0,8.175,1.8,2.9,22,22,18.9
Cork,07-Apr-00,0,9.8,0,3.8,1,-0.5,3,0,1010,5.8,0,9,0,150,0,16,0,0,7.675,1.4,1.9,23.1,23.1,20.2
Cork,08-Apr-00,0,13.1,0,1.4,1,-3.8,3,0,1004.5,3.9,0,9,0,40,0,13,8.5,0,9.025,1.9,2.6,24.6,24.6,21.8
Cork,09-Apr-00,0,12.3,0,4.8,0,1.6,3,0,999.3,10.6,0,18,0,50,0,25,7.9,0,10.075,2.2,3.3,26.3,26.3,23.8
Cork,10-Apr-00,0,10.8,0,3.1,0,1,2,0,995.6,9.3,0,14,0,320,0,21,4.6,0,8.6,1.8,2.8,27.7,27.7,25.3
Cork,11-Apr-00,0,8.4,0,1.6,0,1.1,0,5.5,981.8,13.8,0,23,0,310,0,34,8.6,0,8.025,1.9,3.3,23.6,23.6,21.5
Cork,12-Apr-00,0,8.9,0,1.1,1,-1.3,0,0.1,973.5,9.9,0,15,0,20,0,22,3.6,0,7.1,1.5,2.3,24.7,24.7,22.7
Cork,13-Apr-00,0,9.2,0,3,0,0.7,2,0,979.5,10.8,0,16,0,10,0,22,3.5,0,7.65,2,2.9,26.2,26.2,24.4
Cork,14-Apr-00,0,10.8,0,3.2,0,0.3,2,0,983,9.1,0,15,0,40,0,20,8.8,0,8.8,2.5,3.7,28.1,28.1,26.6
Cork,15-Apr-00,0,9.1,0,0.3,1,-4.4,0,2.4,977,8.2,0,20,0,210,0,30,4.6,0,7.6,1.5,2.2,26.9,26.9,25.4
Cork,16-Apr-00,0,9.2,0,3.2,0,0.8,0,8.6,969.8,9.6,0,17,0,130,0,26,3.2,0,8,1.3,2.1,19.3,19.3,17.9
Cork,17-Apr-00,0,9.9,0,3.8,0,3,0,7.6,971.9,4.9,0,10,0,160,0,15,3.7,0,8.9,1.5,2.2,12.9,12.9,11.8
Cork,18-Apr-00,0,12,0,1.7,1,-0.9,3,0,978.6,5.7,0,11,0,220,0,15,9.8,0,9.1,2.3,3.3,14.9,14.9,14
Cork,19-Apr-00,0,10.6,0,4.3,1,-1.4,0,6.4,977.4,13.4,0,25,0,140,0,37,0.2,0,8.8,0.9,1.6,9.3,9.3,8.4
Cork,20-Apr-00,0,11.4,0,7.5,0,6.2,0,3.5,972.4,18.1,0,25,0,190,0,39,1.9,0,9.8,1.3,2.3,7,7,6.2
Cork,21-Apr-00,0,12.8,0,7.5,0,6.9,0,1.6,977.6,15,0,21,0,200,0,32,8.7,0,10.55,2.1,3.7,7.3,7.3,6.7
Cork,22-Apr-00,0,12,0,8.5,0,6.5,0,0.6,982,12.4,0,21,0,190,0,33,3.4,0,10.675,1.9,2.8,8.5,8.5,8
Cork,23-Apr-00,0,12.7,0,7.5,0,5.9,0,1.4,984.3,9.4,0,16,0,180,0,24,5.3,0,11.125,2,3.1,8.9,8.9,8.6
Cork,24-Apr-00,0,12.2,0,7.5,0,8,0,3.7,982.9,10.7,0,17,0,10,0,25,2,0,11.125,1.7,2.6,6.8,6.8,6.6
Cork,25-Apr-00,0,9.6,0,6,0,6.5,0,3.8,983.3,16.1,0,21,0,350,0,30,0,0,9.2,1.2,1.7,4.1,4.1,4
Cork,26-Apr-00,0,9.1,0,5,0,4.8,2,0,984.8,14.1,0,20,0,340,0,30,0,0,8.6,1.1,1.7,5.2,5.2,5.1
Cork,27-Apr-00,0,9.9,0,5.1,0,5,2,0,987.2,7.8,0,12,0,350,0,18,0.3,0,9.5,1.4,2,6.5,6.5,6.5
Cork,28-Apr-00,0,11.4,0,6.2,0,5.5,2,0,989.3,5,0,11,0,150,0,16,0.5,0,10.475,1.4,1.9,7.8,7.8,7.9
Cork,29-Apr-00,0,13.6,0,6.1,0,3.8,2,0,994.2,7.1,0,11,0,140,0,17,7.8,0,11.425,2.2,3.4,9.9,9.9,10.1
Cork,30-Apr-00,0,14.4,0,9.1,0,8.4,0,0.2,999.9,9,0,12,0,110,0,18,5.8,0,12.325,2.3,3.4,11.8,11.8,12.2
Cork,01-May-00,0,17.1,0,9.1,0,7.6,0,0,1004.8,6.5,0,11,0,110,0,17,13.4,0,13.9,3.3,4.7,14.7,14.7,15.4
Cork,02-May-00,0,18.8,0,8.7,0,6,3,0,1007.8,4.6,0,10,0,90,0,16,10.5,0,14.275,3.3,4.5,17.6,17.6,18.6
Cork,03-May-00,0,18.9,0,8.3,0,4.3,3,0,1006.9,7.2,0,13,0,80,0,20,12.2,0,14.4,3.2,4.4,20.3,20.3,21.5
Cork,04-May-00,0,13,0,6.2,0,3.3,3,0,1003.7,9.4,0,14,0,90,0,23,3.6,0,12.65,2,3,21.9,21.9,23.2
Cork,05-May-00,0,14.8,0,8.4,0,5.9,0,0,997.5,8,0,14,0,90,0,21,1.4,0,13.225,2,2.8,23.5,23.5,25
Cork,06-May-00,0,20,0,9.7,0,7.5,0,0,994.5,6.2,0,13,0,320,0,20,5.5,0,14.8,2.7,3.6,25.7,25.7,27.3
Cork,07-May-00,0,21.5,0,10.3,0,9.2,0,1,996.5,7.4,0,14,0,320,0,21,8.8,0,15.575,3.1,4.4,27.1,27.1,28.9
Cork,08-May-00,0,20,0,11,0,6.9,3,0,998.2,5,0,11,0,90,0,15,10.7,0,16.5,3.2,4.4,29.4,29.4,31.5
Cork,09-May-00,0,21,0,9.6,0,5,3,0,999.5,3.7,0,7,0,110,0,12,12.4,0,16.825,4,5.3,32.3,32.3,34.6
Cork,10-May-00,0,22.1,0,10.4,0,8.6,3,0,999.8,7.4,0,12,0,80,0,18,12,0,17.25,3.7,5.2,35,35,37.4
Cork,11-May-00,0,16.7,0,11.3,0,10,0,0.1,998,15.3,0,21,0,70,0,31,2.1,0,15.45,2.5,3.5,36.6,36.6,39.1
Cork,12-May-00,0,12.2,0,8.8,0,8.4,0,3.6,997.2,13.9,0,22,0,80,0,31,0,0,13,0.9,1.3,33.5,33.5,36.1
Cork,13-May-00,0,14.4,0,9.9,0,9.2,0,1.2,998.8,13.6,0,19,0,120,0,31,1.8,0,13.75,1.5,2.5,33.4,33.4,36
Cork,14-May-00,0,15.5,0,10.7,0,0,0,3.3,998.2,10.4,0,15,0,160,0,24,7.7,0,14.475,2.4,3.8,31.7,31.7,34.4
Cork,15-May-00,0,15.3,0,10.4,0,9.1,0,1,992.8,11.5,0,16,0,210,0,25,10.5,0,15.075,2.5,3.9,32.5,32.5,35.3
Cork,16-May-00,0,13.9,0,7.4,0,9.5,0,24.5,986.4,11.7,0,25,0,290,0,38,4.3,0,14,1.9,2.9,9.3,9.3,12.2
Cork,17-May-00,0,12.2,0,6,0,3,0,1.1,990.5,12,0,20,0,270,0,29,1.5,0,11.8,1.6,2.6,9.7,9.7,12.8
Cork,18-May-00,0,12.5,0,7.2,0,4.5,0,0.9,992.8,14.1,0,22,0,300,0,33,6,0,12.025,2.6,4.4,11.2,11.2,14.4
Cork,19-May-00,0,15.5,0,7,0,3.9,0,0,993.4,9.1,0,16,0,310,0,24,13.1,0,13.625,4.4,6.8,15.2,15.2,18.6
Cork,20-May-00,0,13.4,0,7.4,0,8.2,0,5.5,991.7,11.2,0,20,0,290,0,30,5.8,0,13.375,2.5,4.2,11.8,11.8,15.4
Cork,21-May-00,0,16.8,0,6.9,0,5.6,2,0,993.3,10.3,0,16,0,290,0,25,8.6,0,13.125,3.4,5.3,14.9,14.9,18.6
Cork,22-May-00,0,13.8,0,6.1,0,2,0,5.4,993.1,7.3,0,14,0,210,0,21,6.9,0,13.2,2.4,3.5,11.5,11.5,15.3
Cork,23-May-00,0,14.3,0,6.3,0,8,0,5.9,989,13.1,0,20,0,210,0,31,7.1,0,14.025,2.2,4,7.6,7.6,11.6
Cork,24-May-00,0,14,0,5.5,0,1.9,0,3.5,991.7,7.4,0,14,0,220,0,21,11.3,0,13.375,3.1,4.6,7,7,11.1
Cork,25-May-00,0,13.2,0,5.2,0,2.6,0,1.3,990.2,10,0,21,0,230,0,32,10.7,0,12.8,2.9,4.6,8.3,8.3,12.6
Cork,26-May-00,0,13,0,5,0,4.5,0,3.6,988.8,6.1,0,19,0,300,0,25,8.8,0,13,2.9,4.2,7.4,7.4,11.8
Cork,27-May-00,0,12.7,0,4.4,0,1.6,0,2.5,984.6,8.4,0,18,0,230,0,29,10,0,12.125,3,4.5,7.7,7.7,12.3
Cork,28-May-00,0,13.2,0,4,0,0.9,0,0.3,988,11.5,0,22,0,290,0,31,11.8,0,11.75,3,4.9,10.2,10.2,14.9
Cork,29-May-00,0,14.3,0,5.7,0,3.2,3,0,995.2,5.7,0,13,0,190,0,18,8.6,0,13.55,3.1,4.4,12.9,12.9,17.8
Cork,30-May-00,0,16.2,0,7.6,0,5.8,2,0,995.2,5.3,0,10,0,350,0,15,9.7,0,14.625,3.3,4.6,15.9,15.9,20.8
Cork,31-May-00,0,13.3,0,7.2,0,4.4,0,6.1,993.2,9.6,0,17,0,160,0,27,1,0,12.6,1.2,1.8,10.8,10.8,15.8
Cork,01-Jun-00,0,14.7,0,11.9,0,11.9,0,4.4,990,14,0,20,0,210,0,30,0.2,0,13.625,1.2,2.2,7.5,7.5,12.6
Cork,02-Jun-00,0,16.5,0,10.7,0,11.1,3,0,993.8,6.8,0,13,0,200,0,18,8.5,0,15.125,3.6,5.3,10.8,10.8,16.1
Cork,03-Jun-00,0,16,0,10.4,0,6.8,0,0.6,995.8,4.8,0,10,0,120,0,13,1.7,0,15.125,2.1,2.8,12.1,12.1,17.4
Cork,04-Jun-00,0,16.1,0,10.1,0,9.1,0,1.7,998.2,4.8,0,9,0,270,0,12,1.2,0,14.75,2.2,3,12.3,12.3,17.7
Cork,05-Jun-00,0,16.9,0,8.4,0,7,2,0,1000.6,7.3,0,16,0,210,0,21,9.4,0,15.325,3.5,5,15.4,15.4,20.9
Cork,06-Jun-00,0,16.3,0,9.2,0,8,0,0.2,1002.9,11.3,0,20,0,290,0,30,13.7,0,15.725,4,6.1,18.6,18.6,24.2
Cork,07-Jun-00,0,13.5,0,8.7,0,6,0,8.6,998.2,10,0,17,0,160,0,30,0.1,0,13.95,1.7,2.4,11.4,11.4,17.1
Cork,08-Jun-00,0,13.9,0,7.4,0,8.8,0,9.2,989.9,9.6,0,18,0,170,0,30,0.6,0,13.725,1.8,2.7,3.8,3.8,9.5
Cork,09-Jun-00,0,14.7,0,6,0,4,2,0,993.2,7.4,0,13,0,270,0,19,6.1,0,13.275,2.9,4.2,6.6,6.6,12.4
Cork,10-Jun-00,0,15,0,6.1,0,2.8,0,0.7,993,11.4,0,20,0,190,0,32,5.8,0,12.625,2.4,3.9,8.1,8.1,14.1
Cork,11-Jun-00,0,15.4,0,8,0,5.3,2,0,997,10.8,0,20,0,220,0,28,3.3,0,13.6,1.9,3,9.9,9.9,15.9
Cork,12-Jun-00,0,15.8,0,12,0,10,0,0.4,1000.5,14.4,0,22,0,220,0,32,0,0,14.575,1.4,2.2,10.8,10.8,16.8
Cork,13-Jun-00,0,17.8,0,10.6,0,9.9,0,0.9,1002.7,9,0,15,0,240,0,22,5.6,0,16.2,3.3,4.7,12.8,12.8,19
Cork,14-Jun-00,0,19.4,0,11,0,10.8,0,1.7,1002.5,11.1,0,17,0,220,0,27,3.1,0,16,2.6,3.9,13.4,13.4,19.6
Cork,15-Jun-00,0,20.5,0,10.1,0,11.7,0,0.2,1005.9,5.3,0,11,0,190,0,15,7.5,0,17.95,3.3,4.6,16.1,16.1,22.4
Cork,16-Jun-00,0,15.2,0,10,0,9.8,0,0.3,1003.2,11.3,0,16,0,110,0,22,1,0,15.85,1.4,2.3,17,17,23.3
Cork,17-Jun-00,0,20.9,0,11.3,0,12.7,0,0.4,1000.5,6.5,0,13,0,130,0,19,10.3,0,18.425,3,4.2,19.1,19.1,25.5
Cork,18-Jun-00,0,21.6,0,11.3,0,11.3,3,0,996.9,8.5,0,16,0,140,0,21,11.2,0,19.4,3.8,5.5,22.3,22.3,28.7
Cork,19-Jun-00,0,15.9,0,12.3,0,9.9,2,0,991,7.3,0,13,0,210,0,19,0,0,16.75,1.6,2.3,23.5,23.5,30
Cork,20-Jun-00,0,16,0,10.4,0,13,0,20.4,984.5,13.6,0,19,0,150,0,28,0.6,0,15.65,1.6,2.6,4.4,4.4,10.9
Cork,21-Jun-00,0,14.7,0,9.1,0,8.8,0,6.9,981.5,14.8,0,23,0,220,0,36,3.8,0,14.5,2,3.3,0,-0.6,5.9
Cork,22-Jun-00,0,15.9,0,11,0,9.7,0,0.6,989.9,14.5,0,21,0,290,0,31,3.1,0,14.45,2.6,4.1,2,2,7.9
Cork,23-Jun-00,0,14.4,0,9.4,0,9.9,2,0,1001.5,13.5,0,21,0,310,0,32,3.6,0,14.45,2.6,4.2,4.5,4.5,10.5
Cork,24-Jun-00,0,14.6,0,8.3,0,7.8,0,1.1,1003.4,3.8,0,10,0,290,0,15,0.6,0,14.4,2,2.7,5.3,5.3,11.3
Cork,25-Jun-00,0,17,0,8,0,6,3,0,1003.9,5.1,0,11,0,190,0,16,8,0,16.175,3,4.3,8.2,8.2,14.3
Cork,26-Jun-00,0,17.5,0,8.6,0,6.6,3,0,1004.9,4,0,7,0,160,0,10,3.8,0,16.2,2.5,3.3,10.5,10.5,16.7
Cork,27-Jun-00,0,18,0,9.8,0,8.5,3,0,1002.8,8,0,17,0,100,0,24,10.4,0,16.7,3.3,4.9,13.5,13.5,19.8
Cork,28-Jun-00,0,18,0,11.6,0,9.7,3,0,1000,8.4,0,14,0,110,0,23,4.8,0,17.125,2.8,4.1,15.9,15.9,22.3
Cork,29-Jun-00,0,20.1,0,13,0,11.1,3,0,999.2,4.2,0,8,0,170,0,12,2.3,0,18.475,2.6,3.4,18.2,18.2,24.6
Cork,30-Jun-00,0,17.1,0,11.9,0,8.7,0,5.1,993,4.8,0,10,0,160,0,15,0.1,0,17.1,1.7,2.3,14.5,14.5,21
Cork,01-Jul-00,0,17,0,13,0,12.3,0,8.7,987,6,0,9,0,80,0,17,1.6,0,16.025,1.9,2.7,7.5,7.5,14
Cork,02-Jul-00,0,18.7,0,13.2,0,11.3,2,0,988.8,5.2,0,10,0,100,0,14,4.1,0,17.5,2.5,3.4,9.8,9.8,16.4
Cork,03-Jul-00,0,19.4,0,12.9,0,11.4,0,4,988.7,7.2,0,12,0,120,0,19,10,0,18.225,3.5,5.1,9,9,15.7
Cork,04-Jul-00,0,19.5,0,12,0,9.9,0,2.4,989.9,4.7,0,10,0,90,0,16,2.7,0,16.825,2.4,3.2,8.8,8.8,15.6
Cork,05-Jul-00,0,20.2,0,13,0,12.2,0,5.2,994.8,3.5,0,10,0,350,0,15,0.6,0,17.55,2.2,2.9,5.6,5.6,12.5
Cork,06-Jul-00,0,19.1,0,11.6,0,10.5,3,0,1000.4,8,0,11,0,350,0,16,1.5,0,16.95,2.5,3.4,8,8,14.9
Cork,07-Jul-00,0,18,0,8.4,0,7,3,0,1004.8,10.8,0,18,0,320,0,27,11.5,0,16.925,3.7,5.6,11.4,11.4,18.4
Cork,08-Jul-00,0,16,0,10.6,0,9.3,0,3.9,998.2,10.5,0,18,0,260,0,27,0.6,0,15.55,1.3,1.8,8.7,8.7,15.7
Cork,09-Jul-00,0,15.1,0,12,0,10.8,0,4.7,985,14,0,22,0,290,0,32,2.3,0,15.05,1.8,3,5.7,5.7,12.7
Cork,10-Jul-00,0,16.5,0,9.5,0,7.5,0,0.1,987.7,15.5,0,23,0,320,0,39,9.4,0,13.675,3.3,5.4,8.7,8.7,15.8
Cork,11-Jul-00,0,17.1,0,9.1,0,6.3,0,0,994.8,9.9,0,16,0,310,0,27,8,0,15.4,3.5,5.2,11.9,11.9,19.1
Cork,12-Jul-00,0,19.4,0,11.5,0,10.7,0,0.2,995.8,9.8,0,19,0,280,0,27,5.4,0,16.85,3.1,4.5,14.4,14.4,21.7
Cork,13-Jul-00,0,17.1,0,12.7,0,11.1,0,0.1,996.5,14.4,0,22,0,300,0,33,3.3,0,16.25,2.5,3.8,16.5,16.5,23.8
Cork,14-Jul-00,0,17.3,0,12.5,0,11.8,0,1,998.9,11.9,0,17,0,300,0,24,0.5,0,16.175,1.7,2.2,16.9,16.9,24.2
